Contigs id(VIRUS)	Host taxid	pmid	evidence
Gammaproteobacteria_gi_565643352	1400867	26200428	VirSorter
Gammaproteobacteria_gi_421702855	1223564	26200428	VirSorter
Gammaproteobacteria_gi_421702891	1223564	26200428	VirSorter
Gammaproteobacteria_gi_421705363	1223564	26200428	VirSorter
Gammaproteobacteria_gi_421706620	1224141	26200428	VirSorter
Gammaproteobacteria_gi_421706653	1224141	26200428	VirSorter
Gammaproteobacteria_gi_402296057	981324	26200428	VirSorter
Gammaproteobacteria_gi_402296097	981324	26200428	VirSorter
Gammaproteobacteria_gi_402296101	981324	26200428	VirSorter
Gammaproteobacteria_gi_402296102	981324	26200428	VirSorter
Gammaproteobacteria_gi_402296114	981324	26200428	VirSorter
Gammaproteobacteria_gi_402296116	981324	26200428	VirSorter
Gammaproteobacteria_gi_491042914	1217652	26200428	VirSorter
Gammaproteobacteria_gi_555533761	1341683	26200428	VirSorter
Gammaproteobacteria_gi_483970058	981331	26200428	VirSorter
Gammaproteobacteria_gi_483970258	981331	26200428	VirSorter
Gammaproteobacteria_gi_483970284	981331	26200428	VirSorter
Gammaproteobacteria_gi_483973732_0_11686	981325	26200428	VirSorter
Gammaproteobacteria_gi_483973984	981325	26200428	VirSorter
Gammaproteobacteria_gi_483974002	981325	26200428	VirSorter
Gammaproteobacteria_gi_483972307	981332	26200428	VirSorter
Gammaproteobacteria_gi_483972336	981332	26200428	VirSorter
Gammaproteobacteria_gi_483972369	981332	26200428	VirSorter
Gammaproteobacteria_gi_483972425	981332	26200428	VirSorter
Gammaproteobacteria_gi_483972458	981332	26200428	VirSorter
Gammaproteobacteria_gi_544750553	1330037	26200428	VirSorter
Gammaproteobacteria_gi_544750557_19866_58912	1330037	26200428	VirSorter
Gammaproteobacteria_gi_544750573	1330037	26200428	VirSorter
Gammaproteobacteria_gi_490861250_685007_697948	1217655	26200428	VirSorter
Gammaproteobacteria_gi_514347535	1330038	26200428	VirSorter
Gammaproteobacteria_gi_514347541	1330038	26200428	VirSorter
Gammaproteobacteria_gi_514347546	1330038	26200428	VirSorter
Gammaproteobacteria_gi_514972204	1217657	26200428	VirSorter
Gammaproteobacteria_gi_514350906	1330039	26200428	VirSorter
Gammaproteobacteria_gi_294652002	707232	26200428	VirSorter
Gammaproteobacteria_gi_485067653	1221300	26200428	VirSorter
Gammaproteobacteria_gi_485067757	1221300	26200428	VirSorter
Gammaproteobacteria_gi_483370937	1221301	26200428	VirSorter
Gammaproteobacteria_gi_483372201	1221301	26200428	VirSorter
Gammaproteobacteria_gi_483378173	1221306	26200428	VirSorter
Gammaproteobacteria_gi_483976866	981327	26200428	VirSorter
Gammaproteobacteria_gi_483976922_8433_40099	981327	26200428	VirSorter
Gammaproteobacteria_gi_483976931	981327	26200428	VirSorter
Gammaproteobacteria_gi_483389851	1221307	26200428	VirSorter
Gammaproteobacteria_gi_584594822_14_36660	1147131	26200428	VirSorter
Gammaproteobacteria_gi_584594865	1147131	26200428	VirSorter
Gammaproteobacteria_gi_424056504	1183155	26200428	VirSorter
Gammaproteobacteria_gi_483324919	1221296	26200428	VirSorter
Gammaproteobacteria_gi_402295227	981333	26200428	VirSorter
Gammaproteobacteria_gi_402295304	981333	26200428	VirSorter
Gammaproteobacteria_gi_490821714_14579_21811	981333	26200428	VirSorter
Gammaproteobacteria_gi_584595106	1147132	26200428	VirSorter
Gammaproteobacteria_gi_584595126_0_7064	1147132	26200428	VirSorter
Gammaproteobacteria_gi_584595142_902_27321	1147132	26200428	VirSorter
Gammaproteobacteria_gi_485670788_0_9473	1086014	26200428	VirSorter
Gammaproteobacteria_gi_483393696	1221309	26200428	VirSorter
Gammaproteobacteria_gi_483968824	981334	26200428	VirSorter
Gammaproteobacteria_gi_491155563	1217674	26200428	VirSorter
Gammaproteobacteria_gi_255319735	596318	26200428	VirSorter
Gammaproteobacteria_gi_255319998	596318	26200428	VirSorter
Gammaproteobacteria_gi_483397216	1221310	26200428	VirSorter
Gammaproteobacteria_gi_421466231	903900	26200428	VirSorter
Gammaproteobacteria_gi_490949770	1217675	26200428	VirSorter
Gammaproteobacteria_gi_483400214	1221311	26200428	VirSorter
Gammaproteobacteria_gi_483428612	1221302	26200428	VirSorter
Gammaproteobacteria_gi_490893321	1217714	26200428	VirSorter
Gammaproteobacteria_gi_490916701	1144663	26200428	VirSorter
Gammaproteobacteria_gi_491320318_878524_893378	1144671	26200428	VirSorter
Gammaproteobacteria_gi_389705939_0_64687	1173062	26200428	VirSorter
Gammaproteobacteria_gi_389708617	1173062	26200428	VirSorter
Gammaproteobacteria_gi_359428169	1071390	26200428	VirSorter
Gammaproteobacteria_gi_402295634	981224	26200428	VirSorter
Gammaproteobacteria_gi_402295635	981224	26200428	VirSorter
Gammaproteobacteria_gi_402295640	981224	26200428	VirSorter
Gammaproteobacteria_gi_402295644	981224	26200428	VirSorter
Gammaproteobacteria_gi_402295713	981224	26200428	VirSorter
Gammaproteobacteria_gi_402295733	981224	26200428	VirSorter
Gammaproteobacteria_gi_402295758	981224	26200428	VirSorter
Gammaproteobacteria_gi_490795760_1102621_1144597	1217713	26200428	VirSorter
Gammaproteobacteria_gi_490919085	1217710	26200428	VirSorter
Gammaproteobacteria_gi_490926086	1217710	26200428	VirSorter
Gammaproteobacteria_gi_357631907	1029823	26200428	VirSorter
Gammaproteobacteria_gi_357631912	1029823	26200428	VirSorter
Gammaproteobacteria_gi_551719536	575564	26200428	VirSorter
Gammaproteobacteria_gi_483431109	1221303	26200428	VirSorter
Gammaproteobacteria_gi_483432914	1221303	26200428	VirSorter
Gammaproteobacteria_gi_483434444	1221304	26200428	VirSorter
Gammaproteobacteria_gi_483436862	1221304	26200428	VirSorter
Gammaproteobacteria_gi_483314106	1221289	26200428	VirSorter
Gammaproteobacteria_gi_445412859	903945	26200428	VirSorter
Gammaproteobacteria_gi_445426787	903945	26200428	VirSorter
Gammaproteobacteria_gi_484317654	1191460	26200428	VirSorter
Gammaproteobacteria_gi_483999094	1120931	26200428	VirSorter
Gammaproteobacteria_gi_223042260	591023	26200428	VirSorter
Gammaproteobacteria_gi_240948420	637911	26200428	VirSorter
Gammaproteobacteria_gi_240950139	637911	26200428	VirSorter
Gammaproteobacteria_gi_240950411	637911	26200428	VirSorter
Gammaproteobacteria_gi_32035066	228399	26200428	VirSorter
Gammaproteobacteria_gi_307258129_5362_45102	754259	26200428	VirSorter
Gammaproteobacteria_gi_307251317	754255	26200428	VirSorter
Gammaproteobacteria_gi_307251344_12101_34614	754255	26200428	VirSorter
Gammaproteobacteria_gi_307254298	754258	26200428	VirSorter
Actinobacteria_gi_482922633	932039	26200428	VirSorter
Actinobacteria_gi_484005549	1120934	26200428	VirSorter
Actinobacteria_gi_483999582	561175	26200428	VirSorter
Actinobacteria_gi_420151093	1125717	26200428	VirSorter
Actinobacteria_gi_545333501	1227262	26200428	VirSorter
Actinobacteria_gi_405982617	888439	26200428	VirSorter
Actinobacteria_gi_545352115_20076_47096	1227264	26200428	VirSorter
Actinobacteria_gi_405980663	883077	26200428	VirSorter
Actinobacteria_gi_483986472	1120950	26200428	VirSorter
Gammaproteobacteria_gi_334363766_7559_31422	878320	26200428	VirSorter
Gammaproteobacteria_gi_410591379_525040_534994	1156800	26200428	VirSorter
Gammaproteobacteria_gi_410591407_12916_45167	1156800	26200428	VirSorter
Gammaproteobacteria_gi_484118460_122301_130046	1268076	26200428	VirSorter
Gammaproteobacteria_gi_484118852_278124_310736	1268077	26200428	VirSorter
Gammaproteobacteria_gi_484119283_119079_127388	1268079	26200428	VirSorter
Gammaproteobacteria_gi_507519518_4403312_4437141	1288394	26200428	VirSorter
Gammaproteobacteria_gi_483522696_691422_699558	1232673	26200428	VirSorter
Gammaproteobacteria_gi_483524538	1232673	26200428	VirSorter
Gammaproteobacteria_gi_483525123	1232673	26200428	VirSorter
Gammaproteobacteria_gi_483525259	1232673	26200428	VirSorter
Gammaproteobacteria_gi_421495319	1208104	26200428	VirSorter
GOV_bin_1952_contig-100_76	1208104	27654921	blastn
Gammaproteobacteria_gi_492624286	1268236	26200428	VirSorter
Gammaproteobacteria_gi_492624970	1268236	26200428	VirSorter
Gammaproteobacteria_gi_492627534	1268236	26200428	VirSorter
Gammaproteobacteria_gi_418357637	1076135	26200428	VirSorter
Gammaproteobacteria_gi_418362827	1076135	26200428	VirSorter
Gammaproteobacteria_gi_485060171_47262_57037	1216961	26200428	VirSorter
Gammaproteobacteria_gi_544813692_196080_206547	1347420	26200428	VirSorter
Gammaproteobacteria_gi_544815322	1347420	26200428	VirSorter
Tp1_38_OMZ_0-0d2_C1907824_1	1120953	27654921	Tetra
Gammaproteobacteria_gi_415770960	754506	26200428	VirSorter
Gammaproteobacteria_gi_415764878	754505	26200428	VirSorter
Gammaproteobacteria_gi_484206698	1120957	26200428	VirSorter
Gammaproteobacteria_gi_418465034	1089447	26200428	VirSorter
Gammaproteobacteria_gi_416101516	907492	26200428	VirSorter
Gammaproteobacteria_gi_444349449	1167008	26200428	VirSorter
Gammaproteobacteria_gi_416060787	907489	26200428	VirSorter
Gammaproteobacteria_gi_416894577	985008	26200428	VirSorter
Alphaproteobacteria_gi_523692486	1336745	26200428	VirSorter
Alphaproteobacteria_gi_485071565	1150775	26200428	VirSorter
Alphaproteobacteria_gi_485071566	1150775	26200428	VirSorter
Alphaproteobacteria_gi_335035758	82789	26200428	VirSorter
Actinobacteria_gi_506496126_11321_56319	1330458	26200428	VirSorter
Alphaproteobacteria_gi_304393905	744979	26200428	VirSorter
Betaproteobacteria_gi_424777143_20292_28139	1069631	26200428	VirSorter
Betaproteobacteria_gi_424777481	1069631	26200428	VirSorter
Betaproteobacteria_gi_424778001	1069631	26200428	VirSorter
GOV_bin_3531_contig-100_0	930169	27654921	Tetra
Tp1_111_MES_0-0d2_scaffold75488_2	1177181	27654921	blastn
Tp1_18_SUR_0-0d2_scaffold4204_2	1177181	27654921	Tetra
Tp1_85_MES_0-0d2_scaffold131108_2	1177181	27654921	Tetra
GOV_bin_1672_contig-100_9	1177154	27654921	blastn
GOV_bin_6266_contig-100_1	1177154	27654921	blastn
GOV_bin_6266_contig-100_2	1177154	27654921	blastn
Tp1_64_MES_0-0d2_scaffold24461_1	221126	27654921	blastn
Gammaproteobacteria_gi_484006198_122634_134526	1120963	26200428	VirSorter
Gammaproteobacteria_gi_484006450	1120963	26200428	VirSorter
Gammaproteobacteria_gi_484006477	1120963	26200428	VirSorter
Gammaproteobacteria_gi_484006485	1120963	26200428	VirSorter
GOV_bin_297_contig-100_29	1120966	27654921	Tetra
Bacilli_gi_218290702	543302	26200428	VirSorter
Bacilli_gi_484233207	1120973	26200428	VirSorter
Gammaproteobacteria_gi_484185823	626086	26200428	VirSorter
Gammaproteobacteria_gi_484185837	626086	26200428	VirSorter
Gammaproteobacteria_gi_499136717	1269941	26200428	VirSorter
Gammaproteobacteria_gi_499136721	1269941	26200428	VirSorter
Gammaproteobacteria_gi_209693634_1110573_1142791	316275	26200428	VirSorter
Gammaproteobacteria_gi_375108294	1129374	26200428	VirSorter
Gammaproteobacteria_gi_375108338_120915_129743	1129374	26200428	VirSorter
Gammaproteobacteria_gi_375111432_2892_38502	1129374	26200428	VirSorter
Bacteroidia_gi_548242387	1263036	26200428	VirSorter
Bacteroidia_gi_547330701	1262697	26200428	VirSorter
Bacteroidia_gi_547185581	1262698	26200428	VirSorter
Bacilli_gi_427394458	883081	26200428	VirSorter
Actinobacteria_gi_551236822	1120979	26200428	VirSorter
GOV_bin_6264_contig-100_2	331869	27654921	Tetra
Tp1_39_DCM_0-0d2_scaffold28318_1	859653	27654921	Tetra
GOV_bin_6293_contig-100_0	744985	27654921	Tetra
Tp1_65_SUR_0-0d2_scaffold25596_2	744985	27654921	Tetra
Alphaproteobacteria_gi_483997032	1229484	26200428	VirSorter
Alphaproteobacteria_gi_483997090	1229484	26200428	VirSorter
Alphaproteobacteria_gi_483997275	1229484	26200428	VirSorter
GOV_bin_6264_contig-100_0	1333998	27654921	blastn
GOV_bin_1563_contig-100_0	1282876	27654921	Tetra
GOV_bin_3430_contig-100_74	1282876	27654921	Tetra
Tp1_78_MES_0-0d2_scaffold6321_1	1282876	27654921	Tetra
Tp2_52_SUR_contig-100_18	1282876	27654921	Tetra
GOV_bin_5910_contig-100_2	939296	27654921	Tetra
Tp1_56_SUR_0-0d2_scaffold138235_2	939296	27654921	Tetra
Tp1_64_MES_0-0d2_scaffold24461_1	939296	27654921	Tetra
GOV_bin_2078_contig-100_1	939301	27654921	Tetra
GOV_bin_2434_contig-100_1	939301	27654921	Tetra
GOV_bin_2717_contig-100_4	939301	27654921	Tetra
GOV_bin_3109_contig-100_0	939301	27654921	Tetra
GOV_bin_3109_contig-100_2	939301	27654921	Tetra
GOV_bin_3750_contig-100_1	939301	27654921	Tetra
GOV_bin_4027_contig-100_3	939301	27654921	Tetra
GOV_bin_4286_contig-100_1	939301	27654921	Tetra
GOV_bin_4357_contig-100_1	939301	27654921	Tetra
GOV_bin_4419_contig-100_0	939301	27654921	Tetra
GOV_bin_4925_contig-100_2	939301	27654921	Tetra
GOV_bin_960_contig-100_1	939301	27654921	Tetra
GOV_bin_1701_contig-100_0	1007109	27654921	Tetra
GOV_bin_2848_contig-100_0	1007109	27654921	Tetra
GOV_bin_4286_contig-100_0	1007109	27654921	Tetra
GOV_bin_5133_contig-100_0	1007109	27654921	Tetra
GOV_bin_5133_contig-100_1	1007109	27654921	Tetra
GOV_bin_5133_contig-100_2	1007109	27654921	Tetra
Tp1_124_SUR_0-0d2_scaffold43508_1	1007110	27654921	blastn
GOV_bin_1254_contig-100_2	1007110	27654921	Tetra
GOV_bin_1254_contig-100_4	1007110	27654921	Tetra
GOV_bin_1254_contig-100_7	1007110	27654921	Tetra
GOV_bin_1329_contig-100_0	1007110	27654921	Tetra
GOV_bin_1372_contig-100_6	1007110	27654921	Tetra
GOV_bin_1743_contig-100_0	1007110	27654921	Tetra
GOV_bin_1743_contig-100_6	1007110	27654921	Tetra
GOV_bin_312_contig-100_0	1007110	27654921	Tetra
GOV_bin_3459_contig-100_1	1007110	27654921	Tetra
GOV_bin_3459_contig-100_16	1007110	27654921	Tetra
GOV_bin_3646_contig-100_0	1007110	27654921	Tetra
GOV_bin_3646_contig-100_2	1007110	27654921	Tetra
GOV_bin_3905_contig-100_1	1007110	27654921	Tetra
GOV_bin_4478_contig-100_1	1007110	27654921	Tetra
GOV_bin_5003_contig-100_0	1007110	27654921	Tetra
GOV_bin_51452_contig-100_0	1007110	27654921	Tetra
GOV_bin_796_contig-100_1	1007110	27654921	Tetra
GOV_bin_796_contig-100_3	1007110	27654921	Tetra
GOV_bin_796_contig-100_4	1007110	27654921	Tetra
GOV_bin_796_contig-100_7	1007110	27654921	Tetra
GOV_bin_8232_contig-100_0	1007110	27654921	Tetra
Tp1_100_DCM_0-0d2_scaffold25975_1	1007110	27654921	Tetra
Tp1_30_DCM_0-0d2_scaffold32295_1	1007110	27654921	Tetra
Tp1_33_SUR_0-0d2_scaffold56438_2	1007110	27654921	Tetra
Tp1_34_DCM_0-0d2_scaffold62779_1	1007110	27654921	Tetra
Tp1_66_SUR_0-0d2_scaffold53806_5	1007110	27654921	Tetra
Tp1_78_SUR_0-0d2_scaffold19416_1	1007110	27654921	Tetra
GOV_bin_3403_contig-100_1	1007112	27654921	Tetra
GOV_bin_614_contig-100_1	1007112	27654921	Tetra
Tp1_31_SUR_0-0d2_scaffold87801_1	1007112	27654921	Tetra
Tp1_41_DCM_0-0d2_scaffold18559_2	1007112	27654921	Tetra
Alphaproteobacteria_gi_486421658	1007113	26200428	VirSorter
Alphaproteobacteria_gi_486351604	939390	26200428	VirSorter
GOV_bin_1952_contig-100_76	589873	27654921	blastn
GOV_bin_2843_contig-100_3	589873	27654921	blastn
GOV_bin_2843_contig-100_5	28108	27654921	blastn
GOV_bin_1952_contig-100_76	1004786	27654921	blastn
GOV_bin_1952_contig-100_76	1300254	27654921	blastn
GOV_bin_2843_contig-100_5	1300254	27654921	blastn
GOV_bin_1952_contig-100_76	1004787	27654921	blastn
GOV_bin_2843_contig-100_3	1004787	27654921	blastn
GOV_bin_4466_contig-100_0	1004787	27654921	Tetra
GOV_bin_1952_contig-100_76	1004785	27654921	blastn
GOV_bin_2843_contig-100_3	1004785	27654921	blastn
GOV_bin_1952_contig-100_76	1774373	27654921	blastn
GOV_bin_1952_contig-100_76	1004788	27654921	blastn
GOV_bin_1952_contig-100_76	1300256	27654921	blastn
GOV_bin_1952_contig-100_76	1300257	27654921	blastn
GOV_bin_1952_contig-100_76	1300259	27654921	blastn
GOV_bin_1952_contig-100_76	1298865	27654921	blastn
GOV_bin_1952_contig-100_76	715451	27654921	blastn
Actinobacteria_gi_489177658	1292037	26200428	VirSorter
GOV_bin_1507_contig-100_0	272123	27654921	blastn
Cyanobacteria_gi_292905252	240292	26200428	VirSorter
Negativicutes_gi_484007575	1120992	26200428	VirSorter
Negativicutes_gi_484007587	1120992	26200428	VirSorter
Negativicutes_gi_484007677	1120992	26200428	VirSorter
GOV_bin_5160_contig-100_155	404589	27654921	Tetra
Clostridia_gi_444384414_0_41581	649757	26200428	VirSorter
Clostridia_gi_514231939	1235835	26200428	VirSorter
Bacilli_gi_545378051	649747	26200428	VirSorter
Bacilli_gi_545381418	649747	26200428	VirSorter
Bacilli_gi_545383209	649747	26200428	VirSorter
GOV_bin_1267_contig-100_0	1121006	27654921	Tetra
GOV_bin_1643_contig-100_1	1121006	27654921	Tetra
GOV_bin_2454_contig-100_2	1121006	27654921	Tetra
GOV_bin_2454_contig-100_6	1121006	27654921	Tetra
GOV_bin_2986_contig-100_6	1121006	27654921	Tetra
GOV_bin_3288_contig-100_0	1121006	27654921	Tetra
GOV_bin_3288_contig-100_1	1121006	27654921	Tetra
GOV_bin_3345_contig-100_0	1121006	27654921	Tetra
GOV_bin_3877_contig-100_7	1121006	27654921	Tetra
GOV_bin_4164_contig-100_1	1121006	27654921	Tetra
GOV_bin_4328_contig-100_0	1121006	27654921	Tetra
GOV_bin_4896_contig-100_0	1121006	27654921	Tetra
GOV_bin_5418_contig-100_0	1121006	27654921	Tetra
GOV_bin_851_contig-100_2	1121006	27654921	Tetra
GOV_bin_909_contig-100_2	1121006	27654921	Tetra
Tp1_100_DCM_0-0d2_scaffold24215_1	1121006	27654921	Tetra
Tp1_100_SUR_0-0d2_scaffold38083_1	1121006	27654921	Tetra
Tp1_111_SUR_0-0d2_scaffold51724_1	1121006	27654921	Tetra
Tp1_123_DCM_0-0d2_scaffold84919_1	1121006	27654921	Tetra
Tp1_70_SUR_0-0d2_scaffold12469_1	1121006	27654921	Tetra
GOV_bin_1819_contig-100_0	1121007	27654921	Tetra
GOV_bin_2986_contig-100_4	1121007	27654921	Tetra
GOV_bin_3468_contig-100_0	1121007	27654921	Tetra
GOV_bin_384_contig-100_3	1121007	27654921	Tetra
GOV_bin_3938_contig-100_1	1121007	27654921	Tetra
GOV_bin_4026_contig-100_0	1121007	27654921	Tetra
Tp1_65_DCM_0-0d2_scaffold63510_1	1121007	27654921	Tetra
GOV_bin_5815_contig-100_0	1121012	27654921	Tetra
Gammaproteobacteria_gi_551351102	1121015	26200428	VirSorter
Alphaproteobacteria_gi_557832083	1282362	26200428	VirSorter
Alphaproteobacteria_gi_557832156	1282362	26200428	VirSorter
Actinobacteria_gi_545611432	1111121	26200428	VirSorter
Actinobacteria_gi_512703811_1170088_1228984	1203602	26200428	VirSorter
Tp1_31_SUR_0-0d2_scaffold139098_1	287752	27654921	blastn
Alphaproteobacteria_gi_486400337_6784_43731	1121028	26200428	VirSorter
Alphaproteobacteria_gi_486400373	1121028	26200428	VirSorter
Alphaproteobacteria_gi_486400801_1185_10398	1121028	26200428	VirSorter
Gammaproteobacteria_gi_484123164	1278971	26200428	VirSorter
Gammaproteobacteria_gi_484123177	1278971	26200428	VirSorter
Gammaproteobacteria_gi_484123224	1278971	26200428	VirSorter
Gammaproteobacteria_gi_545595213_260_34541	1351754	26200428	VirSorter
Gammaproteobacteria_gi_545595286	1351754	26200428	VirSorter
Gammaproteobacteria_gi_545595667	1351754	26200428	VirSorter
Gammaproteobacteria_gi_545595683	1351754	26200428	VirSorter
Gammaproteobacteria_gi_545595700	1351754	26200428	VirSorter
Gammaproteobacteria_gi_545595718_7255_20053	1351754	26200428	VirSorter
Gammaproteobacteria_gi_545595865	1351754	26200428	VirSorter
Gammaproteobacteria_gi_545595879	1351754	26200428	VirSorter
Betaproteobacteria_gi_484077491_142197_183464	1261621	26200428	VirSorter
Alphaproteobacteria_gi_547784706	1262705	26200428	VirSorter
Alphaproteobacteria_gi_547785573_39959_52534	1262705	26200428	VirSorter
Alphaproteobacteria_gi_547776269_554_11103	1262706	26200428	VirSorter
Bacilli_gi_484000369	444461	26200428	VirSorter
